machine_id,file
49,1142736880.dcm
49,1975724747.dcm
29,449410200.dcm
29,1140863275.dcm
29,795039450.dcm
29,1846325206.dcm
48,1101337084.dcm
48,1122406660.dcm
48,739681015.dcm
48,1639316323.dcm
48,1051435966.dcm
48,2063721802.dcm
48,1064800737.dcm
48,2049843466.dcm
49,319228472.dcm
49,1101023033.dcm
49,550590619.dcm
49,862827811.dcm
49,1695802156.dcm
49,307879578.dcm
49,926208250.dcm
49,93100934.dcm
49,114831421.dcm
49,1965649198.dcm
29,171746725.dcm
29,706548483.dcm
29,602687530.dcm
29,1232110005.dcm
29,1650055247.dcm
29,2006489418.dcm
29,144895809.dcm
29,1734028439.dcm
29,279077035.dcm
29,1698924276.dcm
29,831533128.dcm
29,1831391136.dcm
48,1044932290.dcm
48,2059282910.dcm
48,275110175.dcm
48,1886394465.dcm
49,304263052.dcm
49,368610333.dcm
49,1618371621.dcm
49,1651744552.dcm
210,1089053266.dcm
210,1313341259.dcm
210,176788094.dcm
210,1870210259.dcm
210,1052497622.dcm
210,1757025439.dcm
210,469213139.dcm
210,562895219.dcm
49,689319408.dcm
49,948799605.dcm
49,965950499.dcm
49,175702715.dcm
49,242638065.dcm
93,1896223247.dcm
93,1954617969.dcm
93,798864788.dcm
93,1581491131.dcm
48,386646065.dcm
48,937635922.dcm
48,1207166736.dcm
48,1327530435.dcm
48,1345834251.dcm
21,1211024877.dcm
21,1472040466.dcm
21,409996540.dcm
21,941386463.dcm
48,376043281.dcm
48,981523132.dcm
48,386357263.dcm
48,1097404178.dcm
49,846765464.dcm
49,1179164048.dcm
49,148322351.dcm
49,625365082.dcm
21,1405156331.dcm
21,1417989494.dcm
21,225004606.dcm
21,343708520.dcm
48,584023579.dcm
48,1982266321.dcm
48,467774173.dcm
48,1502499951.dcm
49,954188891.dcm
49,2096460417.dcm
49,110466726.dcm
49,2020155120.dcm
49,15428991.dcm
49,83080545.dcm
49,738563573.dcm
49,375699083.dcm
49,1714173503.dcm
49,1984181200.dcm
48,1232924336.dcm
48,1360199039.dcm
48,1411271367.dcm
48,2022359115.dcm
49,27942419.dcm
49,2093294032.dcm
49,2145744238.dcm
49,40018612.dcm
49,1817011659.dcm
49,436257949.dcm
49,909898202.dcm
49,867252386.dcm
49,1029602648.dcm
21,601400806.dcm
21,1780662701.dcm
21,528769048.dcm
21,1576122779.dcm
21,751752243.dcm
21,1640784463.dcm
21,147781231.dcm
21,428619937.dcm
21,858065859.dcm
49,46479598.dcm
49,707530870.dcm
49,1856203063.dcm
49,1880135427.dcm
49,494333284.dcm
49,741487482.dcm
49,1194551561.dcm
49,2083556461.dcm
49,938307290.dcm
49,1705601436.dcm
29,77801157.dcm
29,959705180.dcm
29,279021144.dcm
29,2024972804.dcm
49,973575503.dcm
49,2133499704.dcm
49,818917905.dcm
49,1613351630.dcm
49,2097469936.dcm
48,456338658.dcm
48,2011784268.dcm
48,195506183.dcm
48,396001171.dcm
21,251722801.dcm
21,1317089814.dcm
21,142913404.dcm
21,819942878.dcm
48,205845801.dcm
48,1593154763.dcm
48,40744983.dcm
48,404195349.dcm
48,391495854.dcm
48,2124541879.dcm
48,797926596.dcm
48,1680112785.dcm
48,691928139.dcm
48,1897701265.dcm
48,1330301897.dcm
48,1354961716.dcm
49,587636024.dcm
49,1456227393.dcm
49,823901608.dcm
49,969015487.dcm
49,174788775.dcm
49,1773128445.dcm
49,465457789.dcm
49,1786662475.dcm
49,1791966175.dcm
49,2082667980.dcm
49,1407408297.dcm
49,1750199545.dcm
49,1772713075.dcm
210,546297810.dcm
210,1210957311.dcm
210,1363901308.dcm
210,1531044870.dcm
29,1552071751.dcm
29,1696848234.dcm
29,673430031.dcm
29,1017899985.dcm
48,178922776.dcm
48,1232323036.dcm
48,84759171.dcm
48,391411113.dcm
29,959243308.dcm
29,2085309885.dcm
29,109806777.dcm
29,1810597773.dcm
29,511740930.dcm
29,1253788368.dcm
29,56457662.dcm
29,290080941.dcm
49,423485163.dcm
49,1020108109.dcm
49,1427975247.dcm
49,1496684058.dcm
49,1799477497.dcm
49,2117982587.dcm
21,1171644752.dcm
21,1291668532.dcm
21,1388250402.dcm
21,1583554996.dcm
93,1007365058.dcm
93,1409724875.dcm
93,2146729780.dcm
93,638383617.dcm
93,1930036681.dcm
49,646160754.dcm
49,1417451830.dcm
49,1241750525.dcm
49,1651091526.dcm
49,1818960890.dcm
197,72877667.dcm
197,144499996.dcm
197,941813033.dcm
197,1810981641.dcm
197,359519747.dcm
197,847152258.dcm
197,966680811.dcm
197,1009133917.dcm
48,184009996.dcm
48,191725688.dcm
48,1066181600.dcm
48,1303873979.dcm
48,1066853524.dcm
48,1502700313.dcm
48,41005936.dcm
48,2126975929.dcm
49,389308620.dcm
49,904395183.dcm
49,1155316112.dcm
49,658863988.dcm
49,1443104298.dcm
49,1861682438.dcm
49,656098349.dcm
49,1143357682.dcm
49,400076739.dcm
49,549322384.dcm
49,1933410639.dcm
49,543347978.dcm
49,553375133.dcm
49,998909338.dcm
49,1425512792.dcm
49,1809890037.dcm
49,955062669.dcm
49,1057081367.dcm
49,1400240217.dcm
49,1505408999.dcm
49,1843156127.dcm
29,1110237343.dcm
29,1370359228.dcm
29,1101857088.dcm
29,1450900498.dcm
29,459108978.dcm
29,1659831787.dcm
29,1485214312.dcm
29,1876592005.dcm
21,203266830.dcm
21,2010537461.dcm
21,1299980625.dcm
21,1636388591.dcm
21,289969944.dcm
21,1601283659.dcm
21,790270949.dcm
21,1265652476.dcm
49,1293798902.dcm
49,1384876691.dcm
49,1508095162.dcm
49,1853998836.dcm
49,917488770.dcm
49,1975704724.dcm
49,1122937933.dcm
49,1254977184.dcm
49,1469558197.dcm
29,633206551.dcm
29,2066970933.dcm
29,863089036.dcm
29,1107029457.dcm
48,59119681.dcm
48,181017034.dcm
48,1869842826.dcm
48,1896490677.dcm
29,1560406967.dcm
29,2081820776.dcm
29,922852964.dcm
29,1336183611.dcm
49,348975476.dcm
49,1055872560.dcm
49,220239524.dcm
49,421634416.dcm
49,706348663.dcm
49,1092201266.dcm
49,70273085.dcm
49,628647895.dcm
49,1426205490.dcm
49,15052186.dcm
49,1564073833.dcm
49,1830882751.dcm
49,327475620.dcm
49,466277614.dcm
49,948053698.dcm
49,2133610525.dcm
48,606104534.dcm
48,1044781030.dcm
48,357986204.dcm
48,696248992.dcm
170,1233412044.dcm
170,1951471401.dcm
170,138770970.dcm
170,479909242.dcm
170,973215693.dcm
49,271542761.dcm
49,1340143050.dcm
49,769804210.dcm
49,1342975415.dcm
48,740162894.dcm
48,790399790.dcm
48,923146255.dcm
48,1463294296.dcm
21,967934139.dcm
21,1882386212.dcm
21,2110996506.dcm
21,797300744.dcm
21,1053267482.dcm
21,1093930995.dcm
216,443076428.dcm
216,546798346.dcm
216,946986440.dcm
216,1528527503.dcm
216,156759236.dcm
216,195197717.dcm
216,586194067.dcm
216,1811733398.dcm
48,1326132581.dcm
48,1753012153.dcm
48,1200052380.dcm
48,1210710276.dcm
21,1471829726.dcm
21,1727602824.dcm
21,1291660657.dcm
21,1345003200.dcm
49,817922289.dcm
49,1779511585.dcm
49,211908342.dcm
49,1365659287.dcm
49,343645613.dcm
49,1459885185.dcm
49,1808620677.dcm
49,41973201.dcm
49,789692032.dcm
48,1506573524.dcm
48,2062975866.dcm
48,568569032.dcm
48,637984831.dcm
49,1719494815.dcm
49,1986860049.dcm
49,688778787.dcm
49,1755435853.dcm
49,243300177.dcm
49,1721794937.dcm
49,180203219.dcm
49,724992685.dcm
49,298193239.dcm
49,909799065.dcm
49,1212520076.dcm
49,1305183381.dcm
49,1994169305.dcm
49,68060005.dcm
49,136822960.dcm
49,149250488.dcm
49,554407647.dcm
21,1315983.dcm
21,881784800.dcm
21,868243256.dcm
21,1678434706.dcm
49,449699618.dcm
49,1814699447.dcm
49,1656476320.dcm
49,1708155800.dcm
49,1531233498.dcm
49,1619031562.dcm
49,515869781.dcm
49,1789955261.dcm
48,23717351.dcm
48,2127906581.dcm
48,287249327.dcm
48,2083754529.dcm
49,601805646.dcm
49,731262862.dcm
49,1094123319.dcm
49,1921681144.dcm
49,2142719700.dcm
49,1515385690.dcm
49,1558598034.dcm
49,848816860.dcm
49,889389152.dcm
29,103474131.dcm
29,379845318.dcm
29,220000814.dcm
29,775105502.dcm
93,1235184709.dcm
93,1902277943.dcm
93,101328387.dcm
93,806486933.dcm
29,515694035.dcm
29,1227757999.dcm
29,1492862858.dcm
29,1864202632.dcm
49,118268412.dcm
49,130352139.dcm
49,1724568261.dcm
49,1222892575.dcm
49,1783553541.dcm
21,1407287998.dcm
21,1496329060.dcm
21,171585583.dcm
21,1273283989.dcm
21,983193151.dcm
21,1968273439.dcm
21,860249614.dcm
21,2041638994.dcm
21,868405364.dcm
21,954403613.dcm
21,1467828255.dcm
21,2131071928.dcm
29,992813615.dcm
29,1872788488.dcm
29,1041174859.dcm
29,1262427666.dcm
48,919778460.dcm
48,1123034671.dcm
48,1928365774.dcm
48,1993226913.dcm
49,976915027.dcm
49,1328040174.dcm
49,1572584070.dcm
49,607601080.dcm
49,774692579.dcm
49,1096369661.dcm
48,1503054224.dcm
48,1516293374.dcm
48,864180423.dcm
48,932101669.dcm
48,1928964283.dcm
49,830859105.dcm
49,841292425.dcm
49,1803733941.dcm
49,784485984.dcm
49,1509675264.dcm
49,1896117045.dcm
49,72598474.dcm
49,619131769.dcm
49,2101006934.dcm
49,69762113.dcm
49,1489845791.dcm
49,1639653475.dcm
48,103351335.dcm
48,952941973.dcm
48,634038421.dcm
48,789325613.dcm
21,5759239.dcm
21,742853165.dcm
21,22764607.dcm
21,1354063032.dcm
49,488419651.dcm
49,1112712537.dcm
49,520291212.dcm
49,1845152496.dcm
49,106334473.dcm
49,864767431.dcm
49,1169176337.dcm
49,1632624269.dcm
49,862645016.dcm
49,1108620805.dcm
49,867371317.dcm
49,1573804864.dcm
21,1285721456.dcm
21,1325244446.dcm
21,277182720.dcm
21,1785028572.dcm
49,1194234131.dcm
49,2056156795.dcm
49,1712361839.dcm
49,1903892156.dcm
49,1140828704.dcm
49,1526715267.dcm
49,1182019416.dcm
49,1814818723.dcm
49,1062180130.dcm
49,1246536972.dcm
49,1142653703.dcm
49,2127856607.dcm
48,387537748.dcm
48,1269166130.dcm
48,1658853259.dcm
48,278418426.dcm
48,1751243960.dcm
49,336280988.dcm
49,757752429.dcm
49,995941712.dcm
49,956115140.dcm
49,1713085755.dcm
49,736863172.dcm
49,1938370084.dcm
49,2144487171.dcm
49,154971332.dcm
49,358299725.dcm
49,1980950585.dcm
93,2115832382.dcm
93,2141578423.dcm
93,825253618.dcm
93,843286527.dcm
93,1549357262.dcm
21,408992286.dcm
21,558444500.dcm
21,275678224.dcm
21,784765862.dcm
49,540552070.dcm
49,772004563.dcm
49,342908717.dcm
49,992064135.dcm
48,1575753195.dcm
48,1954979957.dcm
48,1032617886.dcm
48,1179525192.dcm
29,1110581877.dcm
29,1712009110.dcm
29,411888095.dcm
29,581823025.dcm
216,1316738107.dcm
216,2052698478.dcm
216,1010973742.dcm
216,1575013998.dcm
49,193173192.dcm
49,794762603.dcm
49,962870033.dcm
49,226275017.dcm
49,315910919.dcm
49,1466673274.dcm
49,104655445.dcm
49,1189243598.dcm
49,746183448.dcm
49,886468142.dcm
49,1033350562.dcm
49,1286202869.dcm
49,1791307735.dcm
49,1824458622.dcm
49,474072883.dcm
49,559678941.dcm
49,1325979682.dcm
49,1370347409.dcm
49,910371617.dcm
49,1187249937.dcm
49,1237091093.dcm
49,617624047.dcm
49,1291862847.dcm
49,1401931091.dcm
21,47937484.dcm
21,842697038.dcm
21,1208487435.dcm
21,2005649604.dcm
48,1639575152.dcm
48,2066067729.dcm
48,464658865.dcm
48,1335858268.dcm
93,595610279.dcm
93,1404947354.dcm
93,1678031864.dcm
93,1807311485.dcm
21,1000258681.dcm
21,1941198027.dcm
21,1791468275.dcm
21,2146088745.dcm
29,1966312486.dcm
29,2128733531.dcm
29,205505412.dcm
29,1906887424.dcm
21,73984022.dcm
21,1915887601.dcm
21,586271827.dcm
21,1784586768.dcm
49,1246738120.dcm
49,1913746862.dcm
49,1199282458.dcm
49,1239473989.dcm
21,868684707.dcm
21,2004688289.dcm
21,748315577.dcm
21,1781384451.dcm
49,338259503.dcm
49,643847865.dcm
49,874102519.dcm
49,190417216.dcm
49,250439251.dcm
210,997158008.dcm
210,1241002681.dcm
210,880825414.dcm
210,1181984139.dcm
210,1787311744.dcm
21,207672397.dcm
21,1006450626.dcm
21,174365614.dcm
21,1601625513.dcm
48,1108951329.dcm
48,1241280959.dcm
48,188701577.dcm
48,1391813485.dcm
21,1062114974.dcm
21,1200193094.dcm
21,534840521.dcm
21,1116123523.dcm
21,508503777.dcm
21,1124929413.dcm
21,378174925.dcm
21,2107195089.dcm
21,1244464570.dcm
21,1770660459.dcm
21,464295685.dcm
21,811177642.dcm
21,526651834.dcm
21,1761920973.dcm
21,1150992866.dcm
21,1776752654.dcm
216,870178999.dcm
216,1326046361.dcm
216,1466594707.dcm
216,1720189689.dcm
48,658649988.dcm
48,1001522704.dcm
48,466530830.dcm
48,556288222.dcm
21,1992451079.dcm
21,2054226760.dcm
21,171896962.dcm
21,1272289506.dcm
21,1415960369.dcm
21,2077829372.dcm
21,524666826.dcm
21,1186596365.dcm
49,214152150.dcm
49,271149031.dcm
49,1462675198.dcm
49,80956868.dcm
49,1419727380.dcm
49,1653378538.dcm
21,113844654.dcm
21,1025754895.dcm
21,362461919.dcm
21,1953725903.dcm
21,1860610374.dcm
21,2103414182.dcm
21,532902636.dcm
21,1375679600.dcm
21,117785722.dcm
21,1965648578.dcm
21,355280901.dcm
21,1127004414.dcm
21,1408928421.dcm
49,704863191.dcm
49,1486009170.dcm
49,1509848268.dcm
49,1562088756.dcm
49,362455273.dcm
49,1125714059.dcm
49,1734961199.dcm
49,1915048032.dcm
49,103475001.dcm
49,1679574298.dcm
49,1860487522.dcm
49,666453100.dcm
49,1362566981.dcm
49,378631618.dcm
49,1224867167.dcm
49,1258576007.dcm
49,1527823220.dcm
49,994956286.dcm
49,2125803437.dcm
49,803718055.dcm
49,887219547.dcm
49,205627635.dcm
49,963850010.dcm
49,1044602053.dcm
49,2001671229.dcm
49,628970650.dcm
49,1203942199.dcm
49,1993017748.dcm
49,492541558.dcm
49,1722469056.dcm
49,952275239.dcm
49,967529354.dcm
29,764330454.dcm
29,1835933879.dcm
29,139545988.dcm
29,2135856179.dcm
93,933943818.dcm
93,1493517012.dcm
93,1746607478.dcm
93,28291040.dcm
93,377006805.dcm
93,2067927752.dcm
49,179583196.dcm
49,524259466.dcm
49,1195802538.dcm
49,722524110.dcm
49,1160602979.dcm
49,1377686446.dcm
49,1783809310.dcm
49,2077047690.dcm
49,681263006.dcm
49,1466586081.dcm
49,2077096030.dcm
49,522056250.dcm
49,722617383.dcm
49,1210501807.dcm
49,381441252.dcm
49,2020448477.dcm
49,2137383100.dcm
49,578044758.dcm
49,1852096732.dcm
49,2063352927.dcm
21,82348578.dcm
21,224314574.dcm
21,181664967.dcm
21,1073949460.dcm
29,104106029.dcm
29,1833201492.dcm
29,1379629401.dcm
29,1806517797.dcm
48,759841388.dcm
48,1847945723.dcm
48,989557296.dcm
48,1367798899.dcm
49,123379628.dcm
49,852500980.dcm
49,1732476003.dcm
49,110956095.dcm
49,480897123.dcm
49,1633335405.dcm
48,130190871.dcm
48,352680042.dcm
48,2040883828.dcm
48,2059405189.dcm
21,1387341840.dcm
21,1477048944.dcm
21,84211757.dcm
21,1214281311.dcm
49,923710334.dcm
49,1317720893.dcm
49,2139386820.dcm
49,1048808899.dcm
49,1484472267.dcm
49,1941673282.dcm
48,440823821.dcm
48,1253753336.dcm
48,611570646.dcm
48,2119411435.dcm
49,30083867.dcm
49,37078152.dcm
49,415344632.dcm
49,1117598300.dcm
49,1400272687.dcm
49,164539395.dcm
49,239892347.dcm
49,936704061.dcm
49,1426461905.dcm
49,1797802796.dcm
29,315584075.dcm
29,1794889634.dcm
29,259240292.dcm
29,1574351340.dcm
29,1211304263.dcm
29,1811195939.dcm
29,276588619.dcm
29,1005049159.dcm
49,768637023.dcm
49,2052522478.dcm
49,1286577906.dcm
49,1578809395.dcm
21,315576142.dcm
21,1322281666.dcm
21,227076294.dcm
21,1849917464.dcm
49,315341090.dcm
49,601498834.dcm
49,264631518.dcm
49,2023443332.dcm
49,961670960.dcm
49,1107269971.dcm
49,1266318565.dcm
49,1310877876.dcm
49,1372388752.dcm
49,203587100.dcm
49,313119290.dcm
49,325575241.dcm
49,1371526669.dcm
49,216853547.dcm
49,547454265.dcm
49,749369835.dcm
49,1864062112.dcm
49,2110844536.dcm
48,976033798.dcm
48,2126737931.dcm
48,330002506.dcm
48,1897656664.dcm
49,1599369679.dcm
49,1663923560.dcm
49,775433534.dcm
49,860225967.dcm
21,829384139.dcm
21,1448211575.dcm
21,1102662741.dcm
21,1195139857.dcm
48,1476300051.dcm
48,1744629858.dcm
48,1482441750.dcm
48,1629488952.dcm
93,426034550.dcm
93,484985442.dcm
93,49117820.dcm
93,1661976328.dcm
93,1976237692.dcm
48,1276043722.dcm
48,1415227502.dcm
48,1890188273.dcm
48,1564176103.dcm
48,1639756273.dcm
49,206066171.dcm
49,1417130972.dcm
49,1666937702.dcm
49,2033839669.dcm
49,630716277.dcm
49,1054975674.dcm
49,1738299024.dcm
49,1960928413.dcm
49,326545084.dcm
49,1397044306.dcm
49,1665900560.dcm
49,1735151780.dcm
49,1543357971.dcm
49,2032239217.dcm
49,664281938.dcm
49,1249916879.dcm
49,1430524856.dcm
29,267470974.dcm
29,1318235669.dcm
29,514858133.dcm
29,1835709085.dcm
48,241976093.dcm
48,1885876761.dcm
48,555536867.dcm
48,1693122241.dcm
49,272892999.dcm
49,1243549312.dcm
49,136943557.dcm
49,1486547358.dcm
49,80439387.dcm
49,118033445.dcm
49,574680389.dcm
49,769246865.dcm
49,1574523465.dcm
49,1443628707.dcm
49,1951497635.dcm
49,1993344288.dcm
48,976447556.dcm
48,1958585399.dcm
48,1052935997.dcm
48,2006648462.dcm
21,257586469.dcm
21,1349305532.dcm
21,510224486.dcm
21,1250831238.dcm
21,207962021.dcm
21,431716928.dcm
21,664449220.dcm
21,1218141329.dcm
21,1616368391.dcm
21,1689702825.dcm
21,1146194497.dcm
21,1722493925.dcm
48,107508852.dcm
48,1396092400.dcm
48,82298336.dcm
48,486130927.dcm
49,339465728.dcm
49,1521874581.dcm
49,867829468.dcm
49,1188922527.dcm
48,493098039.dcm
48,1683943706.dcm
48,661414769.dcm
48,1976934628.dcm
49,204137417.dcm
49,774802763.dcm
49,824921304.dcm
49,1058787417.dcm
49,1414815131.dcm
49,551835451.dcm
49,1357145662.dcm
49,1443034984.dcm
49,1734377716.dcm
93,248230930.dcm
93,1492259831.dcm
93,110990278.dcm
93,286249073.dcm
21,1380876446.dcm
21,1979015518.dcm
21,1119025972.dcm
21,1561681040.dcm
29,478078862.dcm
29,901377807.dcm
29,1931252969.dcm
29,1110981332.dcm
29,1497865694.dcm
29,1687791726.dcm
49,7507588.dcm
49,873121503.dcm
49,1523920260.dcm
49,889709594.dcm
49,1274451565.dcm
49,2097880600.dcm
49,10953494.dcm
49,369680565.dcm
49,484003007.dcm
49,1410279512.dcm
49,1597800568.dcm
49,622065454.dcm
49,1094276002.dcm
49,1243789556.dcm
49,1987463518.dcm
49,2023818113.dcm
49,2084172644.dcm
49,1072440727.dcm
49,1096061219.dcm
49,1289703450.dcm
49,2085109401.dcm
21,50612039.dcm
21,1493447666.dcm
21,298706304.dcm
21,1472461348.dcm
21,386844732.dcm
21,863566493.dcm
21,591292730.dcm
21,1659000615.dcm
93,627630154.dcm
93,1081609620.dcm
93,550086089.dcm
93,1190011431.dcm
93,1400981554.dcm
49,561642105.dcm
49,1441201554.dcm
49,91451887.dcm
49,648111096.dcm
49,1268421604.dcm
216,689002947.dcm
216,1910415017.dcm
216,2006811500.dcm
216,7128461.dcm
216,620099873.dcm
216,1471715401.dcm
21,132336027.dcm
21,746614485.dcm
21,243260741.dcm
21,669994265.dcm
29,393941516.dcm
29,1269931914.dcm
29,1810160484.dcm
29,1989911546.dcm
49,1079075675.dcm
49,1210853706.dcm
49,824970090.dcm
49,1959221773.dcm
170,898706277.dcm
170,1219347914.dcm
170,1251291484.dcm
170,2129134142.dcm
170,623402213.dcm
170,701610347.dcm
170,867232469.dcm
170,1734611757.dcm
49,241923898.dcm
49,1502769097.dcm
49,727084874.dcm
49,1455119374.dcm
49,217862680.dcm
49,1273448871.dcm
49,45152422.dcm
49,280093131.dcm
49,1614127836.dcm
21,656813169.dcm
21,2014985744.dcm
21,82158900.dcm
21,788154021.dcm
49,302410713.dcm
49,1097144372.dcm
49,1956792834.dcm
49,535510754.dcm
49,1688484514.dcm
49,1795894161.dcm
49,492253488.dcm
49,809414158.dcm
49,300312794.dcm
49,317368420.dcm
216,457995605.dcm
216,1001699464.dcm
216,671951419.dcm
216,801524001.dcm
48,540904744.dcm
48,952083886.dcm
48,259271782.dcm
48,2003278701.dcm
21,211546914.dcm
21,1701040503.dcm
21,191052794.dcm
21,509693257.dcm
29,259787163.dcm
29,833221708.dcm
29,95562320.dcm
29,1277786440.dcm
49,707817461.dcm
49,1875559039.dcm
49,557462406.dcm
49,767014351.dcm
49,1531462531.dcm
29,128584566.dcm
29,1630386151.dcm
29,442979413.dcm
29,939566032.dcm
21,67880264.dcm
21,288634769.dcm
21,707636191.dcm
21,1031262868.dcm
49,97569529.dcm
49,797829458.dcm
49,95636018.dcm
49,1431788631.dcm
49,2075516041.dcm
29,1034296873.dcm
29,1605938380.dcm
29,816590703.dcm
29,2057905771.dcm
48,285575012.dcm
48,292920728.dcm
48,1115910968.dcm
48,2095653120.dcm
21,586180156.dcm
21,1219990914.dcm
21,229221970.dcm
21,710541395.dcm
29,679805864.dcm
29,1567247023.dcm
29,217523049.dcm
29,1883423341.dcm
48,1073955022.dcm
48,1910315765.dcm
48,506825270.dcm
48,1479062392.dcm
48,1737335395.dcm
48,2137046936.dcm
48,1834266675.dcm
48,1876669801.dcm
49,1083986090.dcm
49,1591969886.dcm
49,741083021.dcm
49,2144966784.dcm
29,696533913.dcm
29,2118622197.dcm
29,1445404176.dcm
29,2041063196.dcm
49,616007076.dcm
49,1983324546.dcm
49,2028731091.dcm
49,640646030.dcm
49,883313268.dcm
49,1235332714.dcm
49,1902382270.dcm
49,535342389.dcm
49,914149952.dcm
49,430821356.dcm
49,535447654.dcm
49,661138076.dcm
49,1437494548.dcm
49,1591825462.dcm
49,1672730588.dcm
49,636675542.dcm
49,755630015.dcm
49,1040562141.dcm
49,1209901076.dcm
49,1398788168.dcm
48,706605280.dcm
48,1566804080.dcm
48,1642644015.dcm
48,466875118.dcm
48,1278794856.dcm
49,688382750.dcm
49,2059423319.dcm
49,2082205119.dcm
49,555605729.dcm
49,831632670.dcm
49,1599619293.dcm
29,723770990.dcm
29,1122616669.dcm
29,955420307.dcm
29,1130924881.dcm
49,328824226.dcm
49,1357251091.dcm
49,2097414343.dcm
49,287047055.dcm
49,347470721.dcm
49,529418807.dcm
49,344416210.dcm
49,1288317807.dcm
49,454351283.dcm
49,1514971107.dcm
49,1519134045.dcm
49,1228179457.dcm
49,1905890918.dcm
49,1325050677.dcm
49,1705701961.dcm
21,320336418.dcm
21,1433042535.dcm
21,107630010.dcm
21,1920703922.dcm
29,1343302322.dcm
29,1707159754.dcm
29,924461771.dcm
29,1643227638.dcm
21,280270364.dcm
21,2098195688.dcm
21,845757559.dcm
21,990395766.dcm
48,1883278293.dcm
48,2078596365.dcm
48,500626122.dcm
48,2058086862.dcm
21,1251587957.dcm
21,1853798412.dcm
21,513350167.dcm
21,1514230000.dcm
29,201433517.dcm
29,2055597134.dcm
29,222488805.dcm
29,701411335.dcm
21,759551274.dcm
21,1941732449.dcm
21,583393818.dcm
21,1865665912.dcm
29,1605416080.dcm
29,1991006826.dcm
29,1600889469.dcm
29,1649994162.dcm
49,10291229.dcm
49,159695636.dcm
49,528128777.dcm
49,1279779406.dcm
49,964900795.dcm
49,1283964415.dcm
49,1364513753.dcm
49,1834961516.dcm
49,75408744.dcm
49,446858992.dcm
49,413493245.dcm
49,653372914.dcm
21,617161510.dcm
21,2031181045.dcm
21,1022236139.dcm
21,1904125163.dcm
49,1747099388.dcm
49,1809633019.dcm
49,303425797.dcm
49,2122440964.dcm
29,214786160.dcm
29,608334393.dcm
29,1260754654.dcm
29,1746453325.dcm
29,887216037.dcm
29,1621630079.dcm
29,631067871.dcm
29,1008298882.dcm
49,1283960739.dcm
49,2104119585.dcm
49,2141891903.dcm
49,15601792.dcm
49,166075845.dcm
49,1752210506.dcm
49,694634843.dcm
49,1687362173.dcm
49,235258199.dcm
49,777292807.dcm
49,1934811550.dcm
49,850278267.dcm
49,1029651794.dcm
49,44242194.dcm
49,268102386.dcm
216,1037180887.dcm
216,1395871915.dcm
216,2004378780.dcm
216,1445641441.dcm
216,1513159643.dcm
49,1073809101.dcm
49,1447284141.dcm
49,10821501.dcm
49,824098560.dcm
216,737473351.dcm
216,1130378570.dcm
216,1239892858.dcm
216,1459962285.dcm
216,201804680.dcm
216,374294131.dcm
216,560438695.dcm
216,778649155.dcm
216,1813704205.dcm
48,175249091.dcm
48,1001056754.dcm
48,1946322830.dcm
48,743870049.dcm
48,1478535110.dcm
48,2035581660.dcm
49,424804074.dcm
49,810720141.dcm
49,402240844.dcm
49,479150609.dcm
49,745335170.dcm
49,831923385.dcm
49,9727251.dcm
49,109365742.dcm
49,2027901668.dcm
29,970275761.dcm
29,1115067895.dcm
29,457954020.dcm
29,667462801.dcm
21,559701661.dcm
21,1242437557.dcm
21,48724951.dcm
21,1117906044.dcm
29,1078526517.dcm
29,2097452710.dcm
29,996535556.dcm
29,2063842635.dcm
29,319251738.dcm
29,970413498.dcm
